Profile URL,Name,Price,BHKS,WhyBuy,Amenities,Status,Price per Sqft,Launch Date,Possession by,Total Towers,Total Units,Project Type,Property Type,Project Area,Occupancy Certificate,Commencement Certificate,Full Address,Pincode,About Developer,Specifications
https://www.magicbricks.com/silicon-bay-wadgaon-sheri-pune-pdpid-4d4235313235383737,Silicon Bay, 95.0 Lac -  1.18 Cr,"2,3 BHK Flats","Why Buy in this Project?
Great accessibility to major locations like Koregaon Park, Viman Nagar, Kharadi, Magarpatta.
Close proximity to Pune International Airport.
Striking distance to Punes biggest Mall and entertainment hub : Phoenix Market-city, Seasons Mall, Amanora Mall.
Neighbouring choice schools and colleges such as Bishops School, Symbiosis College, Arnolds College etc.
Short stroll distance to fruit and vegetable markets, makes it an ideal & convenient place for families.
Enclosed around good hotels, restaurants, movie theatres, markets etc. spells comfort and convenience.
Greenery for fresh air, Accessibility to all essentials, Up your quality of living Experience, comfort, LIVING EXCELLENCE .
Location Advantages:Phoenix Market City-2.4 Kms
Bishops School-2.4 Kms
Symbiosis Colleger-2.9 Kms
Arnold's School-550 Metres
Pune International Airport-4.5 Kms
Kalyani Nagar-0.5 Km
Koregaon Park-1.8 Kms
Westin Hotel-1 Km
Hyatt-1.4 Kms
Radission Blu-2.6 Kms
Eon IT Park-6.4 Kms
Colombia Asia Hospital-4.3 Kms
+16 more",",Barbeque Pit,Swimming Pool,Lift,Security,Gymnasium,Kids Play Area,AEROBICS ROOM No,Power Back Up No,Club House No,Reserved Parking No,Visitor Parking No,Intercom Facility",Under Construction,6818 - 9130,21-Jan,23-Jun,4,154,Residential,Flat,4 Acre,data not available in site,data not available in site,"Survey No-9, V Customer Lane, Next to Nyati Meadows, Kalyani Nagar Annexe, Pune",411014,Anandtara Group,LOBBYDesigner entrance lobby.Video door phone.FLOORINGDesigner Vitrified Flooring.Wooden flooring for master bedroom & children bedroom.Anti skid ceramic flooring for toilets and dry balcony.DOORSDecorative main door with quality locking system.Internal moulded doors.Marine ply waterproof doors to toilets and dry terraces.WINDOWSPowder coated aluminum windows with mosquito net and M.S grill.Granite sill for all windows.KITCHENL-Shape granite kitchen platform with stainless steel sink.Designer wall tiles standard height.Provision for water purifier.Provision for exhaust fan.Attached dry balcony for every kitchen.ELECTRIFICATION AND CABLEINGConcealed fire resistance copper wiring in entire flat.T.V Points in living and master bedrooms.A.C point provision for living and master bedrooms.Telephone point in living and provision in master bedroom.Adequate electrical points.Invertor provision for each flat.
https://www.magicbricks.com/belleza-hadapsar-pune-pdpid-4d4235303339383233,Belleza, 68.4 Lac -  72.7 Lac,2 BHK Flats,"Why Buy in this Project?
Amanora Mall - 0.5 Km
Seasons Mall - 0.8 Km
Pawar Public School - 0.7 Km
Noble Hospital - 1.3 Km
Solapur Highway - 1 Km
Zensar - 3 Km
Kalyani Nagar - 5 Km
S.P. Infocity - 3 Km
Airport - 7 Km
Project UPS:-Luxury Living Apartments.
Phase 1 sold out & Phase 2 booking open now!
+8 more",",Club House,Swimming Pool,Security,Rain Water Harvesting,Event Space & Amphitheatre,Fire Fighting Equipment No,Power Back Up No,Lift No,Reserved Parking No,Visitor Parking No,Intercom Facility No,Maintenance Staff",Ongoing,data not available in site,14-Mar,17-May,1,54,Residential,Flat,2 Acre,Yes,Yes,"S No 236, Suzlon Energy, Malwadi, Hadapsar, Pune 411028.",411028,"Vishal Realtors
                      	


                                Years of Experience - 19",data not available in site
https://www.magicbricks.com/yashone-wakad-central-wakad-pune-pdpid-4d4235313234333737,YashOne Wakad Central, 64.8 Lac -  73.0 Lac,2 BHK Flats,"Why Buy in this Project?
Modern community for a vibrant living
Quick access to all major Pune suburbs
Well-connected to Hinjewadi & Balewadi
Amenities for all age groups
New Benchmark with quality Housing, Quick connectivity with Hinjawadi and Balewadi.
Location Advantages:Courtyard by Marriott - 3 kms.
Life-point Multispecialty Hospital - 3.9 kms.
Symbiosis Centre for Information Technology - 3 kms.
Symbiosis Institute of International Business - 2.7 kms.
International Institute of Information Technology - 3 kms.
Institute of Business Management and Research (IBMR) - 2 kms.
Xion Mall - 2 kms.
E-square - 1.9 kms.
Hyatt Place - 3 kms.
Indira College - 2 kms.
White Square - 2.7 kms.
Ruby Hall Clinic - 3 kms.
Hinjewadi: 10 Mins
Railway Station: 30 Mins
International Airport: 1 Hr
Central Mumbai: 1.5 Hrs
Lonavala: 30 Mins
Talegaon MIDC: 20 Mins
Chakan MIDC: 25 Mins
Pune City: 35 Mins
+22 more",",Club House,Jogging and Strolling Track,Security,Gymnasium,Kids Play Area,Rain Water Harvesting,RO Water System,Meditation Area,3 Tier Security System,CCTV Camera,Fire Fighting Equipment No,Power Back Up",Under Construction,6190 - 7620,19-Jun,23-Dec,4,340,Residential,Flat,2 Acre,No,Yes,"Wakad, Pune",411057,Vilas Javdekar Developers,"FLOORING:Entire flat will be provided by 2'x 2' vitrified tiles.TOILETS:Anti-Skid ceramic flooring, designer tiles till 7' height.WALLS:6"" thick masonry external walls and 4"" thick walls internal.PLUMBING:Concealed plumbing of ISI mark.SANITARY FITTINGS:Branded makes CP fittings.PAINTING:ACE paint externally, OBD paint for internal walls.PLASTER:POP finished quality internal plaster and ceiling. Sand face plaster externally.ELECTRIFICATION:Concealed electrification with modular type switches of reputed make. Copper wiring, TV and Telephone points in Living and Master Bedroom. Exhaust fan points in kitchen and toilets.DOORS:Decorative main entrance door. Black Granite door frames. Waterproof flush doors for bathrooms.WINDOWS:Powder coated Aluminium UPVC sliding with marble/granite sill for all windows with Mosquito Net Provision."
https://www.magicbricks.com/godrej-hill-retreat-mahalunge-pune-pdpid-4d4235323736373433,Godrej Hill Retreat, 59.0 Lac -  99.0 Lac,"2,3 BHK Flats","Why Buy in this Project?
Only 2/3 BHK Big Carpet Area.
Luxury Resort Living Development.
15000 Sq.ft 5 Star excusive club with more than 25 Resort Amenities.
Skywalk at the height of 100 Meter.
7 Types of Different Gardens with in the Project.
Most of the Apartments facing Lush Green, River and Hills.
All Apartments either facing Sun Rise/ Sunset
Location Advantages:Global Indian International 0 kms
Banyan Tree International 2.2 kms
BITS School 3.1 kms
Ruby Hall 4.8 kms
Nucare 5.1 kms
Jupiter 5.9 kms
Hinjewadi IT Park 4 kms
Teerth Technospace 4 kms
CDmart 3.8 kms
+13 more",",Cafeteria/Food Court,Swimming Pool,Lift,Security,Banquet Hall,Gymnasium,Indoor Games Room,Mini Cinema Theatre No,Power Back Up No,Club House No,Reserved Parking No,Visitor Parking",Under Construction,5652 - 10027,21-Jun,25-Dec,3,data not available in site,Residential,Flat,5 Acre,data not available in site,data not available in site,"Mahalunge, Mulshi, Pune",412115,Godrej Properties,"PaintingInterior walls & ceiling finished with OBD paintExterior walls finished with textured/weather shield paintFlooringVitrified tiles for living, dining and bedrooms flooringRough textured floor tiles in bathroomsVitrified tiles for kitchen flooringRough textured floor tiles in terrace and utility areaKitchenBlack Granite platform with stainless steel sink from Nirali/Futura or equivalentProvision for exhaust fansElectrical points for kitchen appliancesProvision for water purifierBathroomBranded sanitary fittings from Johnson/Essco/Cera or equivalentProvision for geysers in bathroomsBranded CP fittings from Somany/Cera/Johnson or equivalentFalse ceiling in all bathroomsConcealed dual flush systems in bathroomsBedroomProvision for ACs in all the bedrooms, dining and living roomProvision for inverter near bedroom passageDoorMain Door - Wooden flush door with laminateToilet Doors - Flush doorBedroom Doors - Flush doorElectricalElectrical points - Modular switches and sockets from Anchor/Roma or equivalentCommon AreasCCTV at entrance gate and building entrance lobbyGenerator backup at designated common areasSolar light in lift lobbiesIntercom with telephone instrument in each apartment"
https://www.magicbricks.com/township-codename-pegasus-kharadi-pune-pdpid-4d4235313835353437,Township Codename Pegasus, 30.0 Lac -  99.0 Lac,"1,2,3 BHK Flats","Why Buy in this Project?
Book today & Get Extra Savings.
Rs.30,000 Cashback for registering your apartment within 15 day after we open.
Lower Booking Amount.
Free Soft-Closing lower kitchen cabinets.
No shifting charges before registration.
No cancellation charges before registration.
100+ acres of lush green living
Homes in the north east.
Bright and full of breeze.
Well developed roads
Landscaped parks
Luxury township club
Location Advantage:HEALTHCARE: 5 KM  Lifeline Hospital | 6 KM  Columbia Asia Hospital | 6 KM  Motherhood Hospital | 10 KM  Noble Hospital
EDUCATION: 0 KM  Holy Angels Convent School | 4.5 KM  Podar International School | 5 KM  Lexicon International School | 5 KM  Sanskriti School | 12 KM  The Bishops School Kalyani Nagar
SHOPPING & ENTERTAINMENT: 5.5 KM  Reliance Mart | 8 KM  Phoenix Market City | 10 KM  Amanora Mall | 10 KM  Seasons Mall
RESTAURANTS / HOTELS: 5.5 KM  Hotel Radisson Blu | 9 KM  Hyatt Regency | 9 KM  Novotel | 11 KM  Westin | 4.5 KM  Lounge Fly High | 4.5 KM  FML Lounge
BUS STAND, RAILWAY, AIRPORTP: 10 KM  Airport | 15 KM  Pune Railway Station
IT & BUSINESS HUBS: 6.4 KM  Eon IT Park | 6.5 KM  World Trade Center | 11 KM  Hadapsar Industrial Estate | 40 KM  Ranjangaon Industrial (LG, TATA , Fiat, etc.)
+15 more",",Club House,Jogging and Strolling Track,Barbeque Pit,Swimming Pool,Gymnasium,Indoor Games Room,Kids Play Area,Multipurpose Courts,Meditation Area,Outdoor Tennis Courts No,Power Back Up No,Lift",Under Construction,5042 - 7817,19-Aug,24-Dec,12,2200,Residential,Flat,100 Acre,data not available in site,Yes,"Kharadi, Pune",411014,VTP Realty,"Door & WindowsMain door - decorative entrance door with Veneer.Internal doors  Laminated flush door.Laminated flush doors in Wash Rooms.Toilet door frames in granite.Powder coated aluminum sliding windows with mosquito net.2ft. glass railing to terrace with 2ft. brick wall.MS grill .Electrical FittingsSwitches - Automation switches with seamless glass.Concealed copper wiring with M.C.B.Adequate electric points with TV & Telephone points in living room, Master bedroom.AC points in all bedrooms.100% DG Back-up for lifts & common area.Provision for inverter.FlooringLiving, Dining, Kitchen - Glazed Vitrified tiles.ain door  Decorative entrance door with Veneer.All Bedrooms - Glazed Vitrified tiles (1200x600mm).Internal doors  Laminated flush doorSolar connection in master toilet.Dry Balcony & Terraces- Anti-skid ceramic tiles.ToiletsCP fittings  Jaguar / Cera equivalent.Flooring  Anti-skid tiles.Designer Decorative dado tiles up-to 7 feet.Solar connection in master toilet.Geysers point in other toilet.PlumbingConcealed anti-corrosive plumbing (1200x600mm).Wall FinishesPlastic emulsion paint for internal wall.Exterior - Superior quality texture/Apex/protective paint.KitchenGranite kitchen platform.S.S. Sink.Ceramic/glazed tiles above kitchen platform 2ft.Provision for water purifier.AutomationIntercom facility.Video door phone.Automation with Alexa compatibility.StructureEarthquake resistant RCC structure.Wall Finishes."
https://www.magicbricks.com/vtp-hilife-wakad-pune-pdpid-4d4235313138333731,VTP Hilife, 58.9 Lac -  1.07 Cr,"2,3 BHK Flats","Why Buy in this Project?
It is near the IT hub of Hinjawadi, Rajiv Gandhi IT Park, It is also connected to the Pune University, PAN Card Club and many such areas.
The Mumbai- Pune Expressway and Shivaji Nagar/Deccanis near to this area.
It has well-developed infrastructure including schools like Vibgyor High School, The Orchid School etc, Medical centers & hospitals namely Polaris Healthcare & Life Line Hopital and shopping malls.
Talwade IT Park - 30 Mins
Teerth Technospace - 15 Mins
Pimpri-Chinchwad MIDC - 20 Mins
Chakan Industrial Park - 30 Mins
Talegaon Industrial Park - 30 Mins
Courtyard Marriott - 15 Mins
Wisdom World School - 10 Mins
Bus Stand - 1 Mins
Westend Mall - 10 Mins
Xion Mall - 10 Mins
Aditya Birala Hospital - 5 Mins
Sayaji Hotel 2 KM.
Praposed Phoenix Mall 3KM.
Hinjewadi IT Park 6KM.
Airport 22km.
USP:VTP Hi Life is inspiring in design, stirring in luxury and enveloped by verdant surroundings. 
VTP Hi Life is in troupe with many famous schools, hospitals, shopping destinations, tech parks and every civic amenity required
Heart Of PCMC
Premium Homes.
Rich Comfort
It has various amenities like swimming pool, meditation area, aerobics rooms and reserved security.
+21 more",",Club House,Cafeteria/Food Court,Bar/Lounge,Jogging and Strolling Track,Outdoor Tennis Courts,Private Terrace/Garden,Barbeque Pit,Power Back Up,Swimming Pool,Lift,Security,Park",Under Construction,5560 - 8941,18-Jun,22-Dec,6,650,Residential,Flat,7 Acre,data not available in site,Yes,"Wakad, Pune",411057,VTP Realty,"Flooring:Living/Dining : Stylish Agglomerated Marble TilesMaster Bedroom : Wooden FlooringOther Bedroom : Wooden FlooringToilet : Anti Skid FlooringFitting:Doors : Panelled DoorsElectrical : Branded Legrand, My Linc, Modular SwitchesKitchen : Modular KitchenWindows : Aluminium Powder Coated Sliding WindowsWalls:Interior : Oil Bound DistemperToilets : Dado Designer Ceramic Tiles"
https://www.magicbricks.com/avon-vista-balewadi-pune-pdpid-4d4235303835303632,Avon Vista, 70.0 Lac -  1.80 Cr,"2,3,4 BHK Flats","Why Buy in this Project?
2 & 3 bedroom homes overlooking the serene Mula River
Strategically located in the heart of West Pune
A large podium with transition spaces to connect all towers
In proximity to Pune-Mumbai Expressway
In proximity to the Hinjawadi-IT hub
Renowned educational institutes, hospitals, malls multiplexes in the vicinity
Adorned by an array of world-class amenities
Schools: Wisdom World School | Serra International School | Indira National School | Sesame Street Pre-school
Hospitals: Life-point Multispecialty Hospital | Aditya Birla Memorial Hospital
Institutes: Flame University | Symbiosis University | Indira College of Pharmacy | MIT School of Business.
It has enchanting Spanish designed main door, with antique Brass-finish hardware fittings.
Location Advantage:Mumbai-Pune Expressway - 5 mins
Rajiv Gandhi Infotech Park - 10 mins
Educational Institute (KG to PG) - 1 min
Pune University - 15 mins
Aditya Birla Hospital - 20 mins
Speciality Hospital - 20 mins
Big Bazaar - 10 mins
Connectivity:Pune railway st... 4 km | 20 min
Infrastructure:National Highwa... 1 km | 10 min
CM Internationa... 1 km | 10 min
Sanjeevni Hospi... 10 km | 45 min
Neighborhood:Laxman Nagar 2 km | 15 min
Dasar 2 km | 15 min
Ram Nagar 2 km | 15 min
+22 more",",Club House,Jogging and Strolling Track,Power Back Up,Swimming Pool,Lift,Security,Park,Reserved Parking,Visitor Parking,Intercom Facility,Gymnasium,Indoor Games Room",Under Construction,5643 - 11250,data not available in site,24-Dec,6,186,Residential,Flat,6 Acre,No,Yes,"National Highway 4, Patil Nagar, Balewadi, Pune, Maharashtra",411045,Naiknavare Developers Pvt. Ltd.,"STRUCTUREEarthquake resistance RCC structure.FLOORING/TILINGAttractive flooring in all attached terraces.800mm x 800mm vitrified flooring in living, dining, kitchen, passage.RAILINGMS designer railing for attached terraces.PAINTINGSuperior (oil bound distemper) paint for internal walls.Superior apex paint for external walls.DOORSMain Door and Bedroom Door: Plywood flush frame doors with Designer Laminated door Shutter.Bathroom Door: Waterproof Doors with Granite frame, Premium Quality Door Fittings.WINDOWSPowder coated aluminium sliding windows with mosquito net.MS designer grills for safety and security.Natural stone window sill.Larger windows for natural light and ventilation.WATER SUPPLYProvision for water purifier.KITCHENGranite kitchen platform.Designer glazed dado tiles above kitchen platform and stainless steel sink.Provision for exhaust fan in kitchen."
https://www.magicbricks.com/perfect-10-balewadi-pune-pdpid-4d4235303139363535,Perfect 10, 70.0 Lac -  85.0 Lac,2 BHK Flats,"Why Buy in this Project?
Surrounded by pollution free area with quite green scenic view.
Exotic Landscaping and Spacious parking designed by renowned award winning architect.
Ultra-Modern Club House.
Contemporary Elevation and Design.
Life style Elegant Project with Modern Specifications and ready Amenities.
Grand Entrance Gate.
Multiple Security Points with CCTV Surveillance and Video Intercom Security.
Solar Water Heating System.
Thermal Heat Insulation Treatment for Roof Terrace.
Adequate covered parking for all units.
Perfect 10 has a total of 10 towers.
ConnectivityPune railway st. 4 km | 20 min
InfrastructureNational Highwa. 1 km | 10 min
CM Internationa. 1 km | 10 min
Sanjeevni Hospi. 10 km | 45 min
MITCON Institut. 1 km | 10 min
NeighborhoodLaxman Nagar 2 km | 15 min
Dasar 2 km | 15 min
Ram Nagar 2 km | 15 min
+16 more",",Club House,Jogging and Strolling Track,Power Back Up,Swimming Pool,Lift,Security,Reserved Parking,Intercom Facility,Gymnasium,Indoor Games Room,Kids Play Area,RO Water System",Ready To Move,5133 - 8416,13-Jul,16-Aug,2,68,Residential,Flat,2 Acre,No,Yes,"Behind Mitcon , Near Balewadi Stadium , Balewadi , Pune.",411045,"Shagun Developers Manav Group & Bhoomi Group
                      	


                                Years of Experience - 6",data not available in site
https://www.magicbricks.com/majestique-ephelia-salunkhe-vihar-pune-pdpid-4d4235323039383435,Majestique Ephelia,Call For Price,data not available in site,data not available in site,data not available in site,Ready To Move,data not available in site,20-Aug,24-Dec,data not available in site,81,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,"NIBM, Pune, Maharashtra",411048,data not available in site,data not available in site
https://www.magicbricks.com/51-balewadi-residences-balewadi-pune-pdpid-4d4235313839363834,51 Balewadi Residences, 64.5 Lac -  70.0 Lac,2 BHK Flats,"Why Buy in this Project?
Spacious 2 BHK apartments with luxe interiors
Upscale Clubhouse with an array of facilities
Refreshing Swimming pool
Fully Equipped Gymnasium
Beautifully Landscaped Gardens
Seniors Citizen Sit-Out
Children play area
Multipurpose Court
Proximity to Hinjewadi IT Park & Westend Mall
Top-Notch Schools & Hospital in vicinity
State-of-the-art amenities
Proximity to Hinjewadi IT ParkHoghstreet
Location Advantages:-D.A.V. Public School - 5 Km
Vitalife Medipoint Hospital - 4.5 Km
Westend Mall - 5.5 Km
Hinjewadi IT Park - 8.3 Km
Pune Junction Railway Station - 14.2 Km
Pune International Airport - 20 Km
Cummins IT Park - 3 km
Baner - 2 km
+17 more",",Club House,Power Back Up,Swimming Pool,Lift,Reserved Parking,Gymnasium,Kids Play Area,Rain Water Harvesting,Multipurpose Hall,CCTV Camera No,Security No,Visitor Parking",Under Construction,6450 - 7330,20-Nov,23-Dec,3,150,Residential,Flat,10 Acre,data not available in site,data not available in site,data not available in site,411045,"Utsav Homes
                      	


                                Years of Experience - 22","STRUCTUREEarthquake resistant R.C.C structureAnti skid ceramic tiles 300x300mm Piped gas systemExhaust fanELECTRICAL Service elevatorConcealed copper wiring DG backup for common areas and lifts Standard modular switchesPLASTER ExternalTextured finishInternal-POP/Gypsum plaster finishBEDROOMSVitrified tiles 600X600mmLaminated doors Aluminium windows with mosquito net Gypsum-finished walls with OBD paint Window sill in graniteTV point for all bedroomsOTHERS Video door phone External texture paint Decorative entrance lobbyLIVING ROOMEast West entranceVitrified tiles 600X600 mm Gypsum-finished walls with OBD paint TV, Telephone points Decorative main entrance door Provision for WiFi / Broadband connection in living roomKITCHENVitrified tiles 600X600mm Granite top kitchen platformStandard S.S. sink Ceramic / glazed tile above kitchen platform Gas leak detectorWater Purifier Attached terraceMS railingTOILETSStandard chrome plated and sanitary fittings Ceramic tiles flooring & dado Concealed corrosion resistant plumbing Granite door frames Branded sanitary fittings and fixtures Solar hot water provision in master bed toilet Safety grills to windows15 Amps power points for washing machine/ microwave/AC/ refrigerator / water heater."
https://www.magicbricks.com/majestique-manhattan-wagholi-pune-pdpid-4d4235303832393035,Majestique Manhattan, 26.0 Lac -  42.0 Lac,"1,2 BHK Flats","Why Buy in this Project?
A completely gated community that promotes a sense of community living along with privacy.

Project provides all the basic amenities
3-tiered stringent security
Covered parking area with reserved spaces
Location Advantage:Pune Airport - 7 kms.
Pune Station - 12 kms.
Lexicon international school - 1 km.
SCHOOLSThe Lexicon International Prodigy Public School, Dhole Patil International School.
COLLEGESJSPMS Bhivrabai Sawant Polytechnic, Bharatiya Jain Sanghatana College of Arts Science and Commerce, Parvatibai Genba Moze College of Engineering.
HOSPITALSLifeline Specialty Vignaharta Hospital, Nawale Hospital.
SUPERMARKETS/ MALLSSeasons More Reliance.
OTHER10 Minutes from Bharat Petrol pump.
+10 more",",Club House,Jogging and Strolling Track,Cycling & Jogging Track,Dance Studio,Power Back Up,Swimming Pool,Security,Park,Intercom Facility,Banquet Hall,Gymnasium,Kids Play Area",Under Construction,3236 - 19000,15-Dec,22-Dec,10,714,Residential,Flat,10 Acre,No,Yes,"Opposite Lexicon International School, Near JSPM College, Wagholi, Pune. ",412207,"Majestique Landmarks
                      	


                                Years of Experience - 46",SpecificationsStandard RCC of good qualityFINISHES2 x 2 vitrified Tile flooringAntiskid ceramic tile flooring for toiletTOILETSAnti-skid ceramic tile flooring for toiletToilet dado up to lintel levelGood Quality CP fittingsGood Quality Sanitory fittingsDOORS and WINDOWSLaminated flush doorsAluminum powder coated windowsKITCHENKitchen platform with S.S. sinkELECTRICALGood Quality electrical switchesProvision for A.C. Points in bedroomConcealed electrical wiring and plumbing
https://www.magicbricks.com/malpani-vivanta-balewadi-pune-pdpid-4d4235313137323737,Malpani Vivanta, 39.0 Lac -  86.0 Lac,"1,2 BHK Flat, Studio Apartments","Why Buy in this Project?
Connected to Balewadi High street.
Nearby to Metro station (Metro coming in future)
Famous schools, hospitals & colleges within 3km radius.

Get Complimentary Kitchen Trolleys
Platinum Rating Certification from IGBC
Location Advantages:Balewadi High Street 5 mins away
Cummins India Office Campus 5 mins away
Jupiter Hospital 8 mins away
VIBGYOR High School 10 mins away
Aundh 13 mins away
Wakad 15 mins away
Hinjawadi 15 mins away
+10 more",",Club House,Swimming Pool,Lift,Security,Visitor Parking,Gymnasium,Indoor Games Room,Meditation Area,Kids Play Pool With Water Slides No,Power Back Up No,Reserved Parking No,Intercom Facility",Under Construction,7251 - 8560,18-Aug,22-Jun,2,130,"Residential,Commercial","Flat, Studio Apartment",2 Acre,No,Yes,"Baner, Pune",411045,Malpani Group,"RCCEarthquake resistant RCC Alum-frame structurePlasteringInternal: Gypsum plasterExternal: Sand faced plasterPaintingInternal Flat  Acrylic Emulation PaintExternal  HD/ Acrylic Emulation Exterior PaintTelecom With Intercom SystemIntercom facility from each apartment to security roomGenerator BackupStandby generator for light in common areas, lifts & electric pumpsRain Water HarvestingRainwater harvesting would be provided for recharging the ground levelSewage Treatment PlantSewage treatment plant as per the statutory requirementsLiftsFour branded liftsPassenger lifts for 8 personOne service  stretcher liftElegant lift lobbiesKitchenPlatform: L Shape / Parallel black granite platformS.S. Sink with drain boardDado tiles above kitchen platform up to lintel levelProvision for exhaust fan and aqua guardAqua guard tap pointProvision for gas pipelineWashing point in utility areaElectricalBranded quality electrical switches one miniature circuit breaker (MCB) for each roomLED energy efficient lights for common areaProvision for split AC in a master bedroomTV point in living & master bedEarthling& Lightning arresterSleeve for AC fittingDoorMain Door: Shutter: Both side laminated flush door, Frame: Laminated door frameInternal Doors: Shutter: Both side laminated flush door, Frame: Laminated door frameToilet Doors: Shutter: Both side laminated flush door, Frame: Laminated door frameTerrace Door: Aluminum sliding doorSecurity SystemRound the clock security for the projectIBMS System: CCTV System, Boom Barrier for project entrance, Access control system for main entrance lobby, Building Management SystemSolar Water Heating SystemSolar water connection in master toiletWindowsAluminum 3 track sliding with mosquito net in all bedrooms & terraceAluminum louvered windows with provision for exhaust fan in toiletsGranite window frame for all toiletsMS Grills for all windows in the flatFlooring & Tiling2 X 2 Vitrified tiles for flooring with PVC skirtingAnti-skid /Rustic ceramic tiles for the main terrace and dry balconyCeramic dado tiles up to 7 feet heightAnti-skid /Rustic flooring in all toiletsToiletsWash basin with granite counter top in all toiletsBranded quality C.P.&Sanitary fittingsProvision for geyser & exhaust fanFall ceiling in all toiletsFire SafetyFirefighting systems as per the statutory requirementsPublic address and voice evacuation system"
https://www.magicbricks.com/w-57-wakad-pune-pdpid-4d4235313839313934,W 57, 37.2 Lac -  71.0 Lac,"1,2 BHK Flats","Why Buy in this Project?
The project is filled with rich green environment; and various civic utilities are just a stones throw away.
Location, Amenities, Thoughtfully designed Homes
Location Advantages:Minutes away from Mumbai - Bengaluru Highway
Hotel Orchid - 3.5 Km
Balewadi Stadium - 4 Km
+2 more",",Jogging and Strolling Track,Swimming Pool,Lift,Security,Gymnasium,Indoor Games Room,Kids Play Area,Multipurpose Courts,Multipurpose Hall,CCTV Camera No,Power Back Up No,Club House",Under Construction,5128 - 9211,20-Oct,24-Dec,5,388,Residential,Flat,4 Acre,data not available in site,data not available in site,"W57, 123/1/1,123/2/1,123/3/1 , Near Ginger Hotel, Bhumkar Chowk,  Wakad, Pune, 411057",411057,Adi Siddhashila Associates,"Well-designed building with entrance lobbies and drop- off area.ElevatorsDouble height terracesRain water harvesting systemSewage water treatment & recycling plantOrganic waste converter within the complexGarbage chute and garbage collection roomVitrified tiles in living room, dining, passages, and bedroomsSkid-resistant tiles in terrace and dry terraceAC provision for Living/Dining and all bedroomsLaminate finish main door shutter with synchronised lighting featureAll internal door shutters with laminate finishPowder coated aluminum sliding windows with mosquito netGypsum finished internal walls with plastic paintDry terraceVitrified tiles in kitchenGranite platform with stainless steel sink & drain boardAdditional granite service platformTiled dado above the platformEquipped with gas leak detectorProvision for water purifierSkid- resistant tiles in all the bathroomsTiled dado up to door heightElectrical provision for the storage water heater for all toiletsSolar water heating system (supply for one toilet)Premium sanitary ware and CP fittingsGranite Counter for all wash basinsExhaust Fan"
https://www.magicbricks.com/aryavat-ravet-pune-pdpid-4d4235313438333139,Aryavat, 49.0 Lac -  51.5 Lac,2 BHK Flats,"Why Buy in this Project?

Ready To Move
Budget Homes
Well Known Builder
Completed More Than 10k Units
Easy Access to Katraj-Dehu Bypass
Location Advantages:-Mumbai Express High Way 1 k.m.
Symbiosis (Gahunje) 1.5 k.m.
MCA Cricket Ground 2 k.m.
Indira International School 4 k.m.
D.Y. Patil College 6 k.m.
Akurdi Railway Station 7 k.m.
E Square Hinjewadi 8 k.m.
Aditya Birla Hospital 9 k.m.
Hinjewadi IT Park 9 k.m.
Aundh 13 k.m.
Pune University 16 k.m.
Easy Access to Katraj-Dehu Bypass
+15 more",",Club House,Power Back Up,Lift,Security,Gymnasium,Rain Water Harvesting,Fire Fighting Equipment No,Swimming Pool No,Reserved Parking No,Visitor Parking No,Intercom Facility No,Maintenance Staff",Ready To Move,5688 - 8280,19-Dec,data not available in site,4,219,Residential,Flat,6800 Sq-m,Yes,Yes,"S.No. 63/2, Vitthal Nagar, Off Mumbai- Pune- Bangalore Bypass, Near Sameer Lawns ",411044,G. K. Associates,"StructureRCC frame structure of superior quality designed for earthquake safetyMasonryExternal walls 6"""" brickwork or light weight block workInternal walls 4/6"""" brickwork or light weight block workPlasterNeru / Gypsum finish plaster for internal wallsSand faced cement plaster for external wallsDoorsDecorative main entrance door with standard make fittingsWindowsLarge windows for better air circulation, ventilation & viewPowder coated 2 track or 3 track Aluminium sliding windows with Tinted Glass.M.S. grills for safety and securityMarble / Granite window sill topBathroomsAnti-skid ceramic flooringDesigner Glazed dado tiles upto Lintel LevelHindware / Jaquar or equivalent make sanitary wareHot & Cold mixer for all shower areasProvision for geyserWater proof doorsSolar heater connection for mixer unit in master toilet (for fixed timing)Flooring800 x 800 Vitrified tile flooring of standard make for the entire flat600 x 600 Tiles in Master BedroomKitchenMarble / Granite kitchen platform parallel / L shapeStainless steel sinkGlazed tiles dado above platform upto lintel levelDry Terrace attached to kitchen with provision for washing machine with water inlet & drainProvision for water purifierElectrificationAdequate concealed electrical points with standard wiring, Telephone point and cable T.V. point in living and master bedroomAC point in master bedroomEach flat with ELCB (Earth-leakage circuit breaker) for electrical safetyInverter back-up for each flatModular switchesPaintingInternal oil bond distemper paint in the entire flatExternal Acrylic weather proof paint for the entire buildingPlumbingConcealed plumbingJaquar / Hindware / equivalent fitting in bathroom, toilet and kitchenLetterboxLetterbox for each flatVideo doorVideo door for each flatGenerator backup for common areasRain water harvesting"
